poi_id,name,lat,lon,open_min,close_min,stay_min,province,city,description,time_str,airport
2160,定日,28.659327,87.125573,0,1440,150,西藏,日喀则,定日县境内8000米以上的高峰有4座，举世瞩目的珠穆朗玛峰就是其中最耀眼的明珠。由于受地势和独特的气候的影响，这里呈现出世界上最壮观的极高山景观，山体上部冰峰林产，无数冰川沿坡而下将山地刻蚀成各种顶特形态，使山地貌重更加险峻。在山体下部，冰水和冰川堆和地貌占据优势。在谷中的冰川，在差异消融作用下形成世界上最奇丽壮观的冰塔林景观。,00:00-23:59,
2161,拉孜,29.082057,87.636742,0,1440,150,西藏,日喀则,拉孜县位于西藏自治区西南部，念青唐古拉山西部，东连萨迦县，西南接定日县，西靠昂仁县，北邻谢通门县。拉孜县历史悠久，地域开阔，交通便利，是日喀则市西部七县必经之要塞。\n拉孜藏刀加工业具有鲜明民族特色和独特传统工艺，钢质优良造型简洁，坚韧实用既可作生活用具，又可以防身及装饰之用。拉孜藏刀刀锋锋利图案雕刻细腻，配有刀鞘。刀鞘由白银黄铜有色金属制作，雕刻龙凤虎狮和锦华等图案，工艺十分复杂，共17道工序。在旧西藏铁匠艺人地位低下，铸造工艺难以有效传承，掌握拉孜藏刀铸造技艺的艺人极少，仅剩4户29人。拉孜藏刀生产以小作坊生产为主，年产销藏刀260把，因需求量大而产量极小，往往需要提前预定。,00:00-23:59,
2162,班戈,31.392148,90.009796,0,1440,150,西藏,西藏,班戈，这片位于西藏自治区中部、那曲市南部的土地，是一片古老而又充满活力的地方。这里，蓝天与草原相接，雪山与湖泊相映，是一片人杰地灵的热土。\n班戈县不仅自然景观迷人，还拥有丰富的文化资源。班戈谐钦和昌鲁（侠盗歌）是这里的两项国家级非物质文化遗产，它们代表了班戈深厚的文化底蕴和独特的艺术形式。班戈谐钦是一种传统的民间舞蹈，其舞步轻快、潇洒大方，是藏北牧民文化的重要组成部分。而昌鲁则是藏北民歌的一种，歌词即兴创作，曲调高亢嘹亮，反映了旧社会生活的情景，具有强烈的艺术感染力。,00:00-23:59,
2163,巴木错,31.233443,90.579764,480,1140,150,西藏,西藏,巴木措又为布喀池，意思是勇士湖，亦称巴木错。位于班戈县城以东，依偎在纳木措不远处的姐妹湖。,08:00-19:00,
2164,拉林高速,30.140132,87.796615,0,1440,120,西藏,拉萨,拉萨—林芝公路，是中国西藏自治区境内的一条一级公路，也是G4218雅叶高速的组成部分，连接省会拉萨和地级市林芝。沿途的风光是拉林高速的一大亮点。它几乎沿尼洋河而建，春天的尼洋河，雪山融水赋予了它秀美的容颜，让人忍不住停车在观景台欣赏美景。五彩的经幡在风中飘扬，带着雪域高原人们的祈福。翠绿色的湖泊在阳光下透露着清幽与神秘，而壮观的冰川覆盖的山峰则让人惊叹不已。,00:00-23:59,
2165,尼木草原,29.340005,89.989172,0,1440,180,西藏,西藏,尼木草原，这片位于西藏自治区尼木县的广袤之地，是一片由琼姆岗雪山融水滋养的肥沃草场。这里，草原的色彩随着季节的更迭而变幻，金秋时分，草原上黄绿相间，斑斓如画，一直延伸到远处的山脚下。成群的牦牛和牧马在这片丰美的草地上自由徜徉，它们时而低头觅食，时而抬头凝望，仿佛在欣赏着这片土地的宁静与和谐。,00:00-23:59,
2166,当雄,29.914421,94.416772,0,1440,150,西藏,拉萨,当雄，这片藏北的瑰宝，以其壮丽的自然风光和深厚的文化底蕴，吸引着世界各地的旅人。藏语中，“当雄”意为“挑选的草场”，这里不仅是拉萨的北大门，更是一片被自然精心挑选的牧场。当雄的自然景观令人叹为观止。纳木错，这颗镶嵌在藏北高原上的璀璨明珠，是西藏第二大湖泊，也是世界上海拔最高的大型湖泊之一。湖水湛蓝，湖面广袤，与巍峨的念青唐古拉山相映成趣，构成了一幅动人的画卷。念青唐古拉山，这座被当地群众誉为“神山”的山脉，连绵起伏，山顶终年积雪，山脚则是丰美的草场，是藏北高原上的一大奇观。,00:00-23:59,
2167,鲁朗小镇,29.716675,94.733229,0,1440,120,西藏,林芝,鲁朗童话小镇，这个位于西藏林芝市巴宜区的迷人之地，以其如诗如画的自然风光和独特的藏族文化，被誉为“东方瑞士”。这里，雪山、森林、草甸、溪流和湖泊交织成一幅动人的画卷，让人仿佛走进了童话世界。\n鲁朗小镇的平均海拔约为3700米，拥有典型的高原气候特征，夏季凉爽宜人，冬季则寒冷而昼夜温差较大。这里的自然景观丰富多样，包括茂密的鲁朗林海、壮丽的南迦巴瓦峰、以及广袤的高山牧场。鲁朗林海是一片云山雾海中的森林，被誉为“叫人不想家的”的地方，整个景点如诗如画，周边雪山林立，沟内森林葱笼，林间还有整齐如人工修剪般的草甸。,00:00-23:59,
2168,嘎瓦龙冰川,29.770633,95.701457,0,1440,180,西藏,林芝,嘎瓦龙以海拔4322米的多热拉为界，南部是墨脱县，北部就是波密县。从多热拉往北看，3个小湖犹如明珠，中间的小湖还有两个小岛，这就是著名的嘎瓦龙天池。走近天池，亲口尝一尝圣洁的水，亲眼看一看自己在水中的倒影，以及蓝天上的月牙倒影，才会有联想、有比喻。遥望山下，雪峰、天池是云雾的源泉，白云向下翻滚，疑惑自己上了九霄。,0:00-23:59,
2169,雅鲁藏布江大拐弯,30.02,95.01,0,1440,150,西藏,西藏,雅鲁藏布江大拐弯，三条支流汇合后至里孜一段统称马泉河，但在扎东地区也有称该江为达布拉藏布，藏语马河之意；或叫马藏藏布，藏语为母河之意。拉孜地区叫羊确藏布。拉孜以西，雅鲁藏布江统称达卓喀布，藏语意为从好马的嘴里流出来的水。曲水一带地方，藏语叫雅鲁，该江流至山南一带叫雅隆（因山南地区有条雅隆曲得名），因此，才称这条河流为雅隆藏布，在曲水地区念作雅鲁，因为“鲁”藏语确切语音称“隆”，意即从曲水以上流经河谷平原的河流，所以全段河流总称雅鲁藏布江。,0:00-23:59,
2170,错高村,30.06,94.03,0,1440,120,西藏,林芝,错高村位于西藏林芝“巴松措”湖东北端，背倚雄奇陡峻的雪山——“燃烧的火焰”，面临温润如碧的“巴松措”湖水；一片时时徜徉着黑颈鹤、赤麻鸭和雪鸽的湿地从村头缓缓铺向湖畔。巴松措错高村是工布地区唯一完整地保持了工布藏族传统村落布局、民居建筑风格、习俗、文化和信仰的村落。\n这里的民居沿用工布藏族的传统建造方式，因地制宜利用木、石构建，石砌的院墙上堆放着薪柴，宽敞的院落既可堆放草料又能圈养牲口。曲折的小巷在院墙之间婉转逶迤，通向散落全村的玛尼拉康、玛尼石堆和经幡柱，串起村民们祈福、转经、祭拜的脚印。这些宗教场所与周边的雪山、神湖，以及村民们世代口口相传的古老神话，构成了工部藏胞充实的精神世界，而肥美的牧场和湿地又为他们提供了足以依赖的生存空间。错高村就这样安然镶嵌在雪山绿水之间，续写着工布藏族古老的历史。,0:00-23:59,
2171,结巴村,30.0,93.98,0,1440,120,西藏,林芝,结巴村位于巴松措湖南岸凹地处，是工布藏族的齐聚地，也是兴赤赞步王宫遗址。“结巴”藏语意为“遗忘”，和着这里的山水，名字倒也颇有诗意，进入这里仿佛进入到了藏地里的桃花源般恍如隔世。沐浴于雪山与碧波之中的结巴村，晨日照下的田园、桃树下的农舍、纯朴的村民与孩童，袅袅炊烟，伴随着工布人劳动的声音如仙境般，美得醉人。,0:00-23:59,
2172,来古冰川,29.296512,96.824898,540,1080,180,西藏,西藏,围绕着来古村的多条冰川，在村子前形成了多个冰湖，因不同的冰川所在的地质和土壤成分不同，每一个冰湖都会反射出不同的颜色，有一个冰湖上还漂浮着大大小小的冰山。冰川的末端与冰湖之间，断裂的冰川露出十数米高蓝幽幽的冰层。\n身在来古村，可以看到美西冰川、雅隆冰川、若骄冰川、东嘎冰川、雄加冰川和牛马冰川，因为所有这些冰川都围绕着来古村，所以它们被人们统称为来古冰川（注：冰川因为四季变化，每条冰川的观赏期不同，不同时间游览看到的景色有所不同）,09:00-18:00,
2173,然乌镇,29.5,96.75,0,1440,120,西藏,西藏,然乌镇为西藏自治区昌都市八宿县辖镇，辖瓦巴村、然乌村、然那村、仲巴村、康沙村、来古村、卡堆村、麦巴村、雅卡村、阿日村、雅则村、达巴村12个村委会。位于西藏自治区昌都市八宿县西部，距县城约90公里。主要旅游景点有然乌湖、来古冰川及然察公路上的德姆拉山口。,0:00-23:59,
2174,朱西冰川,29.983042,95.49593,0,1440,180,西藏,林芝,倾多镇朱西冰川倾多镇南面，距波密县城所在地扎木镇39公里距乡政府3公里；朱西村四面环山，野生动植物资源非常丰富，有青岗、云杉、冷杉等300余种野生动植物，西面是千年形成的冰川群，规模宏大、气势磅礴、蜿蜒千里，与318国道所见的古乡冰川实属一脉；冰川下面有180多个色彩斑斓、颜色各异的小湖与冰川群对应相照；北面半山腰坐落着具有四百多年历史的普龙古寺，该寺是我县最大的寺庙，在全区信教群众当中有很高的声誉；此外，跟整个冰川群相对应的还有茂密的原始森林、风光秀丽的田园景色和淳朴、豪放的民风民俗。,0:00-23:59,
2175,帕隆藏布大峡谷,29.91,95.43,0,1440,180,西藏,西藏,科学考察认定它的深度是世界第三大峡谷。就深度而言，帕隆藏布至少可排位于尼泊尔王国境内的喀利根德格大峡谷（深为4403米）之后而名列世界第三（雅鲁藏布江大峡谷是第一）。它深于秘鲁的科尔卡大峡谷（深3200米）和美国的科罗拉多大峡谷（深2133米）。,0:00-23:59,
2176,青朴修行地,29.35,91.54,0,1440,150,西藏,西藏,青朴修行地位于西藏山南桑耶寺东北15里的纳瑞山腰，平均海拔4300米。青朴修行地引三面环山，山谷正南面敞开处正对着雅鲁藏布江的宽广河谷，观景非常有气势。由于深居大山深处，且溪流潺潺植被茂密，青朴修行地冬无严寒夏无酷暑，常年气候温和，是一处风景气候皆佳的地方，这大概也是历代以来众多高僧大德和凡夫俗子都将这里当成修身悟法圣地的原因了。,0:00-23:59,
2177,扎西宗乡,28.42,87.02,0,1440,120,西藏,日喀则,西藏日喀则市定日县扎西宗乡：靠近尼泊尔，南部是珠穆朗玛峰自然保护区的核心地带（保护区东到曲当乡和陈塘镇，西到绒辖乡、樟木镇、吉隆镇），东南端在珠穆朗玛峰西坡（东坡属曲当乡），南部中间是卓奥友峰，偏东是章子峰。,0:00-23:59,
2178,萨迦佛学院,28.86,88.04,540,1110,150,西藏,日喀则,萨迦寺佛学院已经有800多年的历史了，1987年萨迦寺的龙树上师恢复重建了佛学院，首届招生的学僧只有8人。如今，萨迦寺佛学院已经拥有初级、中级和高级三个班的近200名学僧。初级和中级各学三年，高级班学习六年时间。通过12年的分级学习，学僧基本成就了显密经论的基础，然后进入萨迦闭关院进行实证方面的修行，最后成为弘法利生的佛门龙象。萨迦派的密乘属于新译密乘，即：藏传佛教后弘期时代翻译的密宗教义，但萨迦佛学院十分重视显宗的学习，主要课程包括：俱舍、中观、因明、戒律、般若等六部，总共要学习十八部经典。,9:00-18:30,
2179,珠峰景区,28.59,87.08,0,1440,150,西藏,日喀则,山上有一个观景台，在上面可以欣赏日出，还能看到周边山脉的全景。,0:00-23:59,
2180,吉隆镇,28.39,85.32,0,1440,120,西藏,日喀则,位于西藏自治区日喀则市吉隆县南部，东邻聂拉木县，西、南邻尼泊尔，距县城73公里，距离尼泊尔边境23.5公里。地处喜马拉雅山脉南麓，素有“喜马拉雅后花园”之称。海拔2600米。主要河流吉隆藏布穿境流向尼泊尔出境。,0:00-23:59,
2181,吉普大峡谷,28.374027,85.331088,0,1440,180,西藏,西藏,吉普大峡谷（也叫吉甫大峡谷、吉布大峡谷）离镇上有2公里左右的距离，它以深、奇、险、秀而著名，吉隆被称为是喜马拉雅的后花园，那么吉普大峡谷就是后花园中那颗闪耀的星。谷中水流湍急、两岸山峰横列、古树参天，这里的海拔不到3000米。峡谷全长15公里，上段称吉隆藏布峡谷，下段称吉普峡谷。谷宽20-50米不等，谷中水流湍急，水声如雷，两岸山峰横列，古树参天。,0:00-23:59,
2182,乃村,28.41,85.35,0,1440,120,西藏,日喀则,乃村位于日喀则市吉隆县吉隆镇，由于四面环山，又地处山顶的平坦草原上，所以被誉为雪山顶上的天堂部落。回首可仰望日吾班巴峰与位于尼泊尔琅塘国家森林公园境内的格鲁尼峰（中国称：鱼尾峰），日吾班巴峰据说因以前山里有座寺庙叫日吾班巴而得名。格鲁尼峰则是传说山上有一条神奇的“金鱼”居住，故而称鱼尾峰。,0:00-23:59,
2183,帕羊镇,30.04,83.47,0,1440,120,西藏,西藏,帕羊是个极具西部风味的草原小镇，街道上皆是干净的抄土，小镇内松散地排列着整齐的民居，来往于小巷之间的藏族居民的穿着也极居民族韵味。\n距离仲巴只有71公里。公路西侧遥远的地方排列着一座座金色的沙丘，在天尽头的雪峰和蓝天白云映衬下蔚为大观。在两地中间一段公路上，你还有可能看见雅鲁藏布江在上源的第一个大湖区一马泉湖的一角。帕羊是个极具西部风味的草原小镇，小镇内松散地排列着整齐的民居，来往于小巷之间的藏族居民的穿着也极居民族韵味。镇外还有一大片牧场，牛羊悠游于青青草原和皑皑雪山之间，一派如诗如画的田园风光。,0:00-23:59,
2184,哲古草原,28.763729,91.653366,0,1440,180,西藏,西藏,哲古草原位于措美县，面积约有323万亩，它不仅是一片水草丰美的天然牧场，也是一处自然风景优美的生态草原。,0:00-23:59,
2185,哲古措,28.64,91.66,0,1440,150,西藏,西藏,哲古措，是苯教的圣湖之地，也是藏獒的原生地和野鹿的竞技场。哲古藏语意为“弯月”，因为其形状像一把弯刀。该湖与西藏著名的神山之一“雅拉香布”山共为西藏古代南方朝圣之地，有着神秘的色彩。,0:00-23:59,
2186,边巴乡,28.18,91.27,0,1440,120,西藏,西藏,边巴乡，隶属于西藏自治区山南市洛扎县，地处洛扎县东南部，东与错那县连接，西南与拉康镇相邻，南与不丹王国接壤，北与措美县措美镇毗邻,0:00-23:59,
2187,色乡,28.18,90.83,0,1440,120,西藏,西藏,色乡，隶属于西藏自治区山南市洛扎县，地处洛扎县南部，西南与不丹王国接壤，东、西北、北分别与生格乡、扎日乡、洛扎镇相邻,0:00-23:59,
2188,措玉村,28.23,90.8,0,1440,120,西藏,西藏,措玉村也叫“处迂村”，坐落于库拉岗日雪山群峰下的藏族村落。“措”藏语意为湖，“玉”则是故乡的意思，库拉岗日的冰川，孕育了大大小小几十个高山湖泊，措玉村也因村子上部有多个湖泊而得名。,0:00-23:59,
2189,白马林措,28.27,90.74,0,1440,150,西藏,西藏,“白玛”一词在藏语中是“莲花”的意思。而白玛林措在藏地的传世之说里面认为是莲花生大师的三个还魂湖之一，据说有缘之人能通过白玛林措旁的一个观相台，观湖水看到自己的前世今生。,0:00-23:59,
2190,介久措,28.24,90.73,0,1440,150,西藏,西藏,位于西藏山南地区的介久错是人迹罕至的神湖秘境，其湖水来源于湖泊周围高高耸立的库拉岗日、卡热疆、过拉卡日三座7000米级雪山融水。,0:00-23:59,
2191,洛扎县,28.39,90.86,0,1440,150,西藏,西藏,洛扎县隶属中华人民共和国西藏自治区山南市，藏语意为“南方大悬崖”，地处西藏自治区南部、喜马拉雅南麓，全县中部就是一条大峡谷——洛扎沟，为西藏自治区的区边境县之一。边防线长200公里。东南与措美县和错那市为邻，西北与浪卡子县相连，南与不丹王国接壤。,0:00-23:59,
2192,帕羊草原,30.03,83.49,0,1440,180,西藏,日喀则,帕羊草原位于西藏自治区日喀则地区的西部，属于仲巴县帕羊镇，距离县城大约78公里。这片草原是世界最高河流——雅鲁藏布江的发源地。在这片广袤的草原上，你可以看到成群的牦牛、山羊和绵羊在肥沃的草地上悠闲地吃草，远处是壮观的皑皑雪山。,0:00-23:59,
2193,塔钦,31.69,97.5,0,1440,150,西藏,西藏,塔钦意为“大经旗”，是位于岗仁布钦的山脚下的一个较为杂乱的小山村，是阿里转山的起点也是终点，每年都会很多信徒从这里出发，朝着心中的信仰而去。若是你不打算转山游览，不必跑到这里来入住。在塔钦是看不到神山的，但却是欣赏喜玛拉雅第五神峰——纳木那尼的好地方，无论是朝霞还是落日，都是那么的壮丽辉煌。村子里有很多狗，晚上的时候要小心。,0:00-23:59,
2194,札达县,31.48,79.81,0,1440,150,西藏,西藏,札达，藏语为“下游有草的地方”，因札布让和达巴两宗合并而得名。1951年9月，札达实现和平解放；1956年11月，扎布让宗和达巴宗合并成立札达宗；1960年5月，撤销札达宗办事处，建立札达县，属阿里地区。札达县主要景点有托林寺、札达土林、古格王国遗址等。,0:00-23:59,
2195,改则县,32.3,84.06,0,1440,150,西藏,日喀则,改则县隶属中华人民共和国西藏自治区，地处西藏西北部、阿里地区的东部、藏北高原腹地。东与那曲市的双湖、尼玛县相接，东南与措勤县相连，南与日喀则市的仲巴县毗邻，西与革吉县、日土县接壤，北以昆仑山为界与新疆维吾尔自治区交界。东西长450公里，南北宽670公里，总面积13.558万平方千米，是阿里地区面积最大的一个纯牧业县，约占阿里地区总面积的2/5,0:00-23:59,
2196,当穹措,31.566141,86.746708,0,1440,150,西藏,西藏,当穹措，也被称作当雄措或当穷措，位于中国西藏自治区那曲市尼玛县境内的南部地区，与著名的当惹雍措相邻，属于同一个湖盆。当穹措的周围环境非常宁静，湖边有藏族小村落文布北村，这里的居民过着半农半牧的生活，种植青稞、土豆、油菜和小白菜等作物。当穹措不仅是当地居民生活的一部分，也是他们文化和精神生活的重要组成。湖泊与藏族人民的信仰和生活习惯紧密相连，是他们心中的圣地之一。,0:00-23:59,
2197,达则措,31.94,87.58,0,1440,150,西藏,西藏,达则错，又名达克次湖、达格济错，藏语意为虎顶湖，位于那曲地区尼玛县的一个断陷盆地内，羌塘高原北部，属碳酸盐型咸水湖。湖面海拔4459米，水深31.7米，湖水湛蓝。东西两岸地势平缓开阔，南北岸则山体陡峭。湖岸上分布着多条非常明显的同心古岸堤，很高的一条高于现湖面90米，显示出达则错在冰河时期无论面积、水深均远甚于当前。达则错地处干旱、寒冷的北羌塘，年均气温0~2度，年降水量仅200毫米，湖水补给主要依赖波仓藏布（又名莫昌藏布）、那若曲。波仓藏布发源于藏北高原中部的雪山，长约200公里。,0:00-23:59,
2198,吴如措,31.730203,88.01458,0,1440,150,西藏,西藏,色林措的第二个卫星湖，从空中俯瞰，形状犹如老鹰收翅俯冲啄食一般，故尔藏语意为老鹰湖。,0:00-23:59,
2199,恰规错,31.82,88.24,0,1440,150,西藏,西藏,恰归措，藏语意为“地狱湖”，位于西藏那曲地区申扎县境内，湖面海拔4547米，属于色林错水系，是色林错的23个卫星湖之一。恰归措与色林错通过扎根藏布相连，就像措鄂和色林错是紧密相连的姐妹湖一样，恰归措与它西面的吴如措之间有一条约长1公里宽约100米的河道相通，湖水经东部的扎根藏布注入色林错。,0:00-23:59,
2200,康马,28.556,89.6817,0,1440,150,西藏,日喀则,"康马，藏语意为“红房子”,位于喜马拉雅山北麓，距日喀则市140公里，是以牧业为主的半农半牧边境县。 境外与不丹王国接壤，边境线长78公里，有4个对外山口通道；境内与亚东、白朗、江孜、浪卡子四县相邻。",0:00-23:59,
2201,岗巴,28.27345,88.5191,0,1440,150,西藏,拉萨,岗巴县位于中国西藏日喀则市东部、喜马拉雅山中段北麓。与萨迦、亚东、白朗、定结诸县相邻，南与锡金雪山接壤。东距日喀则市区307公里，距拉萨市580公里。,0:00-23:59,
2202,色林错,31.51517,89.146617,0,1440,150,西藏,西藏,色林错，在藏语中意为“威光映复的魔鬼湖”，是青藏高原形成过程中产生的一个构造湖，为大型深水湖。 入湖的主要河流有扎根藏布、扎加藏布、波曲藏布和阿里藏布。 色林错四周还有格仁错、吴如错、错鄂等20多个卫星小湖，组成了一个内陆湖泊群,0:00-23:59,
2203,罗林民俗村,29.073449,89.31567,600,1200,120,西藏,日喀则,罗林村位于日喀则市样板村年木乡，属于雅鲁藏布江河谷区域，是当地古老族群的聚居地。,10:00–18:00,
2204,孔玛大草原,28.469628,88.633297,0,1440,180,西藏,西藏,孔玛大草原是中国境内海拔最高的大草原之一，也是世界上最大的高原性大草原之一。由于地理位置独特，草原上的生态环境非常丰富多样。这里是藏羚羊和野牦牛的重要栖息地，还有一些濒危物种如藏鹅、白鹤等栖息和繁殖于此。,0:00-23:59,
2205,乔穆永青雪山,28.2169,88.4749,0,1440,180,西藏,西藏,雪山之母乔穆永青雪山的顶峰，终年积雪覆盖，洁白无瑕，宛如一片纯净的雪被。阳光透过稀薄的云层，洒在雪山之上，使其显得格外璀璨。这洁白的雪不仅代表着纯洁和神圣，更是大自然赋予这座雪山的独特魅力。,0:00-23:59,
2206,奇林峡,28.117851,88.124526,540,1140,150,西藏,西藏,奇林峡位于我国西藏、尼泊尔和印度边境的地方。 它是在喜马拉雅山脉的西藏，经过上千万年的冰川的冲刷切割形成的独特的喀斯特地貌。 奇林峡峡谷整体长度约15公里、宽度在200米到300米之间、深度达到200米，拥有着规模不等的10余条峡谷。 峡谷两侧分布着密密麻麻的土林，峡谷底部流淌着清澈的冰川水。,8：00-19：00,
2207,日玛那雪山,28.19998,87.606226,0,1440,180,西藏,日喀则,日玛那雪山位于西藏日喀则定结县萨尔乡境内，海拔6730米。 打拉日雪山位于西藏山南措美县境内，最高海拔6785米，这里生物种类繁多，有近400多种动植物， 有雪莲花、贝母、冬虫夏草、杜鹃花等。,0:00-23:59,
2208,测东林措,30.670148,88.864965,0,1440,150,西藏,西藏,测东拉措位于西藏自治区那曲市申扎县境内，海拔4820米。测东拉措在藏语中的意思是“南边的白色神湖”，其为淡水湖。它紧靠班亚公路（国道G562），成为班亚公路上一道不可多得的美景。测东拉措没有羊湖的婀娜多姿，也没有纳木措的气势磅礴，它属于那种静谧、开阔、透彻之美。,0:00-23:59,
2209,通麦,30.101427,95.080135,0,1440,150,西藏,林芝,通麦镇，为波密县易贡乡下属自然村，小集镇中心海拔2081m。位于西藏自治区林芝市波密县中部，在西藏易贡国家地质公园的南部地带，由于川藏公路而形成的服务性质的微型镇。附近是帕隆藏布主干和易贡藏布的合流处，分布有亚热带及高寒带等多种类型气候,0:00-23:59,
2210,多雄拉山,29.48453,94.947916,0,1440,150,西藏,林芝,多雄拉山，史籍中又称披多雄，是喜马拉雅山脉东段的一个隘口，位于中国西藏自治区林芝市米林县与墨脱县交界处。 多雄拉山口海拔4200余米，是徒步者经派镇进入墨脱的首个关卡。,0:00-23:59,
2211,冲巴雍措,28.218125,89.643265,540,1140,150,西藏,日喀则,冲巴雍错位于中国西藏自治区日喀则市康马县境内，地处康马县南部，喜马拉雅山北坡。湖面海拔4540米，面积12.3平方公里。湖区年均气温2～4℃，年降水量300～400毫米。属雅鲁藏布江流域，湖水主要靠地表径流补给，湖水从北端流出注入冲巴涌曲,09:00-19:00,
2212,多庆措,28.156455,89.428217,0,1440,150,西藏,日喀则,多庆错位于中国西藏自治区南部日喀则市境内，地跨亚东县和康马县，地处喜马拉雅山北麓一山间盆地内，湖面海拔4466米，面积60平方公里。湖区年均气温2～4℃，年均降水量300～400毫米。湖水主要依靠麻曲和琼桂臧布两河补给，湖水向北泄入嘎拉错。湖滨多沼泽和草甸，已成立多庆错国家湿地公园。,0:00-23:59,
2213,陈塘沟,27.86218,87.42421,0,1440,150,西藏,日喀则,陈塘沟是位于珠峰国家级自然保护区核心区的自然保护区，海拔仅有2040米左右，是喜马拉雅山五大名沟，有着独特的自然人文景观，是荒凉贫瘠的青藏高原中一块富饶的绿色海洋，独特的夏尔巴风俗闪烁着诱人的古风古韵。,0:00-23:59,
2214,阿玛直米雪山,27.8193,87.4576,0,1440,180,西藏,西藏,阿玛直米雪山是喜马拉雅山比较少见的南北走向的山脉，整个阿玛直米山脉一共有5座6000米以上的雪山，坐落于萨尔乡西南方向，属于日屋镇管辖范围内，西面是曲当乡，西南方向是陈塘镇。,0:00-23:59,
2215,宗措湖,28.11328,87.66708,0,1440,180,西藏,日喀则,宗措湖， 位于日喀则定结县，海拔4800米左右，宗措湖是以雪山为背景。湖泊的颜色蓝得纯粹，如同落入凡间的一块蓝宝石。,0:00-23:59,
2216,十万沙丘,28.427614,87.673336,0,1440,150,西藏,西藏,十万沙丘位于定结县境内，是片独特的沙漠景观。这里沙丘连绵起伏，沙质细腻，呈现出金黄色的光泽。站在沙丘之巅，可以俯瞰壮丽的风景，感受大自然的力量。沙丘的形态各异，有的高耸入云，有的峰峦起伏，有的平缓温和。沙丘之间还有壹些沙漠植被，如胡杨树和荒漠灌木，为这片土地增添了壹抹生机。,0:00-23:59,
2217,曲具拉垭口,28.301581,87.423337,0,1440,150,西藏,日喀则,西藏著名雪山观景台之曲具拉垭口，位于日喀则地区珠峰保护区内，这里可以近距离观看3坐8000米级别雪山，海拔8848的世界第一高峰珠穆朗玛峰，海拔8516米的世界第四高峰洛子峰，海拔8463米的世界第五高峰马卡鲁峰。清晨可以看到三座雪山同时日照金山的盛况。,0:00-23:59,
2218,琼姆岗嘎雪山,30.2626,90.6798,0,1440,180,西藏,西藏,"琼穆岗嘎雪峰海拔7048 米,位于念青唐古拉山脉西段,是念青唐古拉山脉南端最后一座高峰,山体雄伟,气势恢宏,冰川发育良好。 琼穆岗嘎藏语意思为有学问的仙女。 站在公园普松景区和尼木景区北望,琼穆岗嘎雪峰白雪皑皑,经常笼罩在云雾之中。",0:00-23:59,
2219,马泉河湿地公园,29.886412,83.716417,0,1440,180,西藏,西藏,马泉河是雅鲁藏布江的源头，流量虽小，却孕育出了独特的马泉河湿地公园，位于人迹罕至的仲巴县。马泉河湿地公园鲜有人至，给这里的野生动物提供了良好的栖息空间。\n这里海拔近五千米，远处是连绵山脉，近处是流淌的河水，草甸沼泽土上生长着海韭菜、藏北苔草等植物。这些植物成为黑颈鹤、斑头雁、棕头鸥等珍稀鸟类栖息的理想场所。被群山环绕的山谷中，这片小天地为罕见的动物们提供了优质的栖息地，让它们在此度过漫长的冬季。,0:00-23:59,
2220,霞义沟,31.88416,79.6708,0,1440,150,西藏,西藏,霞义沟位于西藏阿里地区札达县香孜乡境内，总长约5公里，左右分布数十个小沟。 由于长久以来的风化，使这里的土林地貌呈现上宽下窄的“蘑菇”奇观，而形如人、鱼、龟、旱獭、青蛙、飞鸟等的土林地貌更是惟妙惟肖,0:00-23:59,
2221,聂尔措,32.29193,82.20095,0,1440,150,西藏,西藏,聂尔错，又名内耳错，位于中国西藏自治区阿里地区革吉县境内，地处革吉县中东部，干果山南麓，湖面海拔4399米，面积33平方公里。湖中多岛屿。,0:00-23:59,
2222,别若则错,32.430448,82.930284,0,1440,150,西藏,西藏,别若则错位于中国西藏自治区阿里地区革吉县境内，地处革吉县东部，文布当桑乡政府驻地东北3.5公里。湖面海拔4395米，面积33.2平方公里。湖水主要靠西南岸入湖的帕莫臧布、罗布根臧布补给，集水区面积2123平方公里。,0:00-23:59,
2223,物玛错,30.564717,92.295574,0,1440,150,西藏,西藏,物玛错是一个位于中国西藏自治区那曲地区的湖泊，面积约为3.57平方千米，属于青藏高原。它的一级流域为内流区诸河，二级流域为西藏内流区。,0:00-23:59,
2224,大地之树,31.78458,87.23652,0,1440,150,西藏,西藏,西藏阿里大地之树，属高原亚寒干旱高原季风型气候，雨水冲刷形成的特殊地质地貌。这种地貌的形成原因是水域滩涂在水流分支冲刷下形成，是在潮水涨退过程中，不断在滩涂冲刷，形成冲沟，后又形成“大树”的形状。,0:00-23:59,
2225,定结湿地,28.368536,87.7682,0,1440,150,西藏,日喀则,定结湿地位于西藏日喀则地区的定结县，地处喜马拉雅山北麓、雅鲁藏布江以南的狭长地带。这里河流蜿蜒如蛇、湖泊多如繁星，有河流湿地、湖泊湿地、沼泽湿地和人工湿地等多种类型。定结湿地是日喀则市有名的鸟类天堂，孕育了成群的斑头雁、赤麻鸭、高原红嘴鸥等野生动物,0:00-23:59,
